name,link,upvotes,downvotes,year,order
Enrico Coveri Pour Homme Enrico Coveri (male) ~ 1984,https://www.fragrantica.com/perfume/Enrico-Coveri/Enrico-Coveri-Pour-Homme-2121.html,3,1,1984,562
Tabac Original Maurer & Wirtz (male) ~ 2014,https://www.fragrantica.com/perfume/Maurer-Wirtz/Tabac-Original-28000.html,3,1,2014,563
Amyris Homme Extrait de Parfum Maison Francis Kurkdjian (male) ~ 2019,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Amyris-Homme-Extrait-de-Parfum-59744.html,22,40,2019,564
Colonia Oud Acqua di Parma (male) ~ 2012,https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Oud-39468.html,20,36,2012,565
1270 Frapin (unisex) ~ 2010,https://www.fragrantica.com/perfume/Frapin/1270-5325.html,20,36,2010,566
CH Men Carolina Herrera (male) ~ 2009,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-6759.html,20,36,2009,567
Nawab of Oudh Ormonde Jayne (unisex) ~ 2012,https://www.fragrantica.com/perfume/Ormonde-Jayne/Nawab-of-Oudh-16897.html,14,24,2012,568
Songe d'un Bois d'Ete Guerlain (unisex) ~ 2012,https://www.fragrantica.com/perfume/Guerlain/Songe-d-un-Bois-d-Ete-15133.html,14,24,2012,569
Solo Loewe Loewe (male) ~ 2004,https://www.fragrantica.com/perfume/Loewe/Solo-Loewe-3643.html,14,24,2004,570
Gold Man Amouage (male) ~ 1983,https://www.fragrantica.com/perfume/Amouage/Gold-Man-918.html,16,28,1983,571
Sculpture Parfum Nikos (male) ~ 2022,https://www.fragrantica.com/perfume/Nikos/Sculpture-Parfum-74214.html,10,16,2022,572
L’Eau d’Issey Pour Homme Sport Issey Miyake (male) ~ 2012,https://www.fragrantica.com/perfume/Issey-Miyake/L-Eau-d-Issey-Pour-Homme-Sport-14185.html,11,18,2012,573
Coach Green Coach (male) ~ 2023,https://www.fragrantica.com/perfume/Coach/Coach-Green-81391.html,10,16,2023,574
Vetiver Extraordinaire Frederic Malle (male) ~ 2002,https://www.fragrantica.com/perfume/Frederic-Malle/Vetiver-Extraordinaire-4774.html,8,12,2002,575
Tobacco Maniac Theodoros Kalotinis (unisex) ~ 2021,https://www.fragrantica.com/perfume/Theodoros-Kalotinis/Tobacco-Maniac-69137.html,5,6,2021,576
Eau Noire Dior (unisex) ~ 2004,https://www.fragrantica.com/perfume/Dior/Eau-Noire-1378.html,8,12,2004,577
Tuscan Leather Intense Tom Ford (unisex) ~ 2019,https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-Intense-55340.html,7,10,2019,578
Boss Soul Hugo Boss (male) ~ 2005,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Soul-384.html,5,6,2005,579
Orage Louis Vuitton (male) ~ 2018,https://www.fragrantica.com/perfume/Louis-Vuitton/Orage-49752.html,6,8,2018,580
Polo Blue Gold Blend Ralph Lauren (male) ~ 2019,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Blue-Gold-Blend-54604.html,6,8,2019,581
Escentric 02 Escentric Molecules (unisex) ~ 2008,https://www.fragrantica.com/perfume/Escentric-Molecules/Escentric-02-3607.html,3,2,2008,582
Boss Sport Hugo Boss (male) ~ 1987,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Sport-9975.html,3,2,1987,583
Ambre Topkapi MDCI Parfums (male) ~ 2003,https://www.fragrantica.com/perfume/MDCI-Parfums/Ambre-Topkapi-5933.html,4,4,2003,584
Desert Suave Les Liquides Imaginaires (unisex) ~ 2018,https://www.fragrantica.com/perfume/Les-Liquides-Imaginaires/Desert-Suave-51543.html,3,2,2018,585
Parisian Musc Matiere Premiere (unisex) ~ 2019,https://www.fragrantica.com/perfume/Matiere-Premiere/Parisian-Musc-59063.html,3,2,2019,586
Fahrenheit Absolute Dior (male) ~ 2009,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Absolute-6555.html,3,2,2009,587
Colonia Mirra Acqua di Parma (male) ~ 2017,https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Mirra-44015.html,3,2,2017,588
Must de Cartier Pour Homme Cartier (male) ~ 2000,https://www.fragrantica.com/perfume/Cartier/Must-de-Cartier-Pour-Homme-313.html,9,15,2000,589
Booster Lacoste Fragrances (male) ~ 1996,https://www.fragrantica.com/perfume/Lacoste-Fragrances/Booster-676.html,8,13,1996,590
Sailing Day Maison Martin Margiela (unisex) ~ 2017,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Sailing-Day-47891.html,9,15,2017,591
Boss The Scent For Him Magnetic Hugo Boss (male) ~ 2022,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-The-Scent-For-Him-Magnetic-78424.html,10,17,2022,592
Imitation Man Amouage (male) ~ 2018,https://www.fragrantica.com/perfume/Amouage/Imitation-Man-49850.html,11,19,2018,593
Vetiver Sensuel Mancera (unisex) ~ 2020,https://www.fragrantica.com/perfume/Mancera/Vetiver-Sensuel-61046.html,5,7,2020,594
Loewe 7 Natural Loewe (male) ~ 2012,https://www.fragrantica.com/perfume/Loewe/Loewe-7-Natural-15255.html,8,13,2012,595
Higher Energy Dior (male) ~ 2003,https://www.fragrantica.com/perfume/Dior/Higher-Energy-234.html,6,9,2003,596
Derby Guerlain (male) ~ 2012,https://www.fragrantica.com/perfume/Guerlain/Derby-17119.html,6,9,2012,597
Man Black Cologne Bvlgari (male) ~ 2016,https://www.fragrantica.com/perfume/Bvlgari/Man-Black-Cologne-38188.html,6,9,2016,598
Halloween Man X Halloween (male) ~ 2019,https://www.fragrantica.com/perfume/Halloween/Halloween-Man-X-53215.html,10,17,2019,599
Plus Plus Masculine Diesel (male) ~ 1997,https://www.fragrantica.com/perfume/Diesel/Plus-Plus-Masculine-494.html,5,7,1997,600
Blonde Amber Clive Christian (unisex) ~ 2022,https://www.fragrantica.com/perfume/Clive-Christian/Blonde-Amber-73595.html,6,9,2022,601
The Blazing Mr Sam Penhaligon's (male) ~ 2018,https://www.fragrantica.com/perfume/Penhaligon-s/The-Blazing-Mr-Sam-50255.html,8,13,2018,602
Vetiver (Vintage Edition) Guerlain (male) ~ 1959,https://www.fragrantica.com/perfume/Guerlain/Vetiver-Vintage-Edition-3827.html,5,7,1959,603
Halston 1-12 Halston (male) ~ 1976,https://www.fragrantica.com/perfume/Halston/Halston-1-12-3692.html,5,7,1976,604
Brut Faberge (male) ~ 1968,https://www.fragrantica.com/perfume/Faberge/Brut-38206.html,6,9,1968,605
Lalique Pour Homme Equus Lalique (male) ~ 2001,https://www.fragrantica.com/perfume/Lalique/Lalique-Pour-Homme-Equus-2683.html,5,7,2001,606
Lapidus Pour Homme Ted Lapidus (male) ~ 1987,https://www.fragrantica.com/perfume/Ted-Lapidus/Lapidus-Pour-Homme-5943.html,6,9,1987,607
78 Vintage Green Banana Republic (unisex) ~ 2017,https://www.fragrantica.com/perfume/Banana-Republic/78-Vintage-Green-45027.html,4,5,2017,608
Van Py Rhum Lorenzo Pazzaglia (unisex) ~ 2022,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Van-Py-Rhum-74243.html,4,5,2022,609
Carbonara Lorenzo Pazzaglia (unisex) ~ 2020,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Carbonara-69654.html,4,5,2020,610
Solo Loewe Cedro Loewe (male) ~ 2015,https://www.fragrantica.com/perfume/Loewe/Solo-Loewe-Cedro-30321.html,4,5,2015,611
Roadster Sport Cartier (male) ~ 2009,https://www.fragrantica.com/perfume/Cartier/Roadster-Sport-7302.html,4,5,2009,612
Roadster Cartier (male) ~ 2008,https://www.fragrantica.com/perfume/Cartier/Roadster-3474.html,5,7,2008,613
Rochas Man Intense Rochas (male) ~ 2023,https://www.fragrantica.com/perfume/Rochas/Rochas-Man-Intense-79158.html,4,5,2023,614
Ambré Baldessarini (male) ~ 2007,https://www.fragrantica.com/perfume/Baldessarini/Ambre-797.html,4,5,2007,615
L'Homme À la Rose Maison Francis Kurkdjian (male) ~ 2020,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/L-Homme-A-la-Rose-61779.html,4,5,2020,616
Five O'Clock Au Gingembre Serge Lutens (unisex) ~ 2008,https://www.fragrantica.com/perfume/Serge-Lutens/Five-O-Clock-Au-Gingembre-2764.html,3,3,2008,617
Encens et Lavande Serge Lutens (unisex) ~ 1996,https://www.fragrantica.com/perfume/Serge-Lutens/Encens-et-Lavande-13277.html,3,3,1996,618
Gris Clair Serge Lutens (unisex) ~ 2006,https://www.fragrantica.com/perfume/Serge-Lutens/Gris-Clair-593.html,4,5,2006,619
Adventure Davidoff (male) ~ 2008,https://www.fragrantica.com/perfume/Davidoff/Adventure-1728.html,3,3,2008,620
Nordic Fougère Alfred Dunhill (male) ~ 2022,https://www.fragrantica.com/perfume/Alfred-Dunhill/Nordic-Fougere-75813.html,3,3,2022,621
Gentleman Eau de Toilette Intense Givenchy (male) ~ 2021,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Toilette-Intense-65051.html,3,3,2021,622
Incense Oud Nicolai Parfumeur Createur (unisex) ~ 2016,https://www.fragrantica.com/perfume/Nicolai-Parfumeur-Createur/Incense-Oud-40712.html,2,1,2016,623
Power Kenzo (male) ~ 2008,https://www.fragrantica.com/perfume/Kenzo/Power-3602.html,3,3,2008,624
Philosykos Eau de Toilette Diptyque (unisex) ~ 1996,https://www.fragrantica.com/perfume/Diptyque/Philosykos-Eau-de-Toilette-72040.html,2,1,1996,625
Pasha de Cartier Fraicheur Menthe Cartier (male) ~ 1999,https://www.fragrantica.com/perfume/Cartier/Pasha-de-Cartier-Fraicheur-Menthe-2446.html,2,1,1999,626
Bvlgari Man Black Orient Bvlgari (male) ~ 2016,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Black-Orient-39256.html,3,3,2016,627
Note di Colonia II Acqua di Parma (unisex) ~ 2016,https://www.fragrantica.com/perfume/Acqua-di-Parma/Note-di-Colonia-II-39625.html,2,1,2016,628
JHL Aramis (male) ~ 1982,https://www.fragrantica.com/perfume/Aramis/JHL-6491.html,2,1,1982,629
Denim 1976 Denim (male) ~ 2016,https://www.fragrantica.com/perfume/Denim/Denim-1976-44547.html,2,1,2016,630
Alexandria Orientale Xerjoff (unisex) ~ 2018,https://www.fragrantica.com/perfume/Xerjoff/Alexandria-Orientale-51439.html,2,1,2018,631
Spicebomb Night Vision Eau de Toilette Viktor&Rolf (male) ~ 2019,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Night-Vision-Eau-de-Toilette-53344.html,2,1,2019,632
Herrera For Men Carolina Herrera (male) ~ 1991,https://www.fragrantica.com/perfume/Carolina-Herrera/Herrera-For-Men-289.html,2,1,1991,633
Attaquer le Soleil Marquis de Sade Etat Libre d'Orange (unisex) ~ 2016,https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Attaquer-le-Soleil-Marquis-de-Sade-41104.html,13,24,2016,634
1725 Histoires de Parfums (male) ~ 2001,https://www.fragrantica.com/perfume/Histoires-de-Parfums/1725-4491.html,12,22,2001,635
Spice Blend Dior (unisex) ~ 2019,https://www.fragrantica.com/perfume/Dior/Spice-Blend-56055.html,12,22,2019,636
Lumiere Noire Pour Homme Maison Francis Kurkdjian (male) ~ 2009,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Lumiere-Noire-Pour-Homme-6808.html,12,22,2009,637
Versus Uomo Versace (male) ~ 1991,https://www.fragrantica.com/perfume/Versace/Versus-Uomo-1417.html,9,16,1991,638
Joop! Homme Eau de Parfum Joop! (male) ~ 2021,https://www.fragrantica.com/perfume/Joop/Joop-Homme-Eau-de-Parfum-67489.html,15,28,2021,639
Memoirs Of A Trespasser Imaginary Authors (unisex) ~ 2012,https://www.fragrantica.com/perfume/Imaginary-Authors/Memoirs-Of-A-Trespasser-16545.html,10,18,2012,640
Boccanera Orto Parisi (unisex) ~ 2014,https://www.fragrantica.com/perfume/Orto-Parisi/Boccanera-24195.html,11,20,2014,641
Blenheim Bouquet Penhaligon's (male) ~ 1902,https://www.fragrantica.com/perfume/Penhaligon-s/Blenheim-Bouquet-3940.html,11,20,1902,642
Obsessed for Men Intense Calvin Klein (male) ~ 2018,https://www.fragrantica.com/perfume/Calvin-Klein/Obsessed-for-Men-Intense-48102.html,7,12,2018,643
