link,upvotes,downvotes,inverse_rank,order,name
https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Oud-39468.html,39.0,52.0,1560.0,1421.0,Colonia Oud Acqua di Parma (male) ~ 2012
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Kokorico-12711.html,114.0,154.0,3001.0,2681.0,Kokorico Jean Paul Gaultier (male) ~ 2011
https://www.fragrantica.com/perfume/Dior/Fahrenheit-32-987.html,91.0,102.0,2733.0,1992.0,Fahrenheit 32 Dior (male) ~ 2007
https://www.fragrantica.com/perfume/Armaf/Tres-Nuit-27711.html,89.0,102.0,2018.0,1839.0,Tres Nuit Armaf (male)
https://www.fragrantica.com/perfume/Comme-des-Garcons/Black-Eau-de-Toilette-18368.html,13.0,13.0,636.0,862.0,Black Eau de Toilette Comme des Garcons (unisex) ~ 2013
https://www.fragrantica.com/perfume/MDCI-Parfums/Invasion-Barbare-5937.html,193.0,155.0,4367.0,2035.0,Invasion Barbare MDCI Parfums (male) ~ 2005
https://www.fragrantica.com/perfume/Versace/Versus-Uomo-1417.html,84.0,94.0,3317.0,3085.0,Versus Uomo Versace (male) ~ 1991
https://www.fragrantica.com/perfume/CoSTUME-NATIONAL/Costume-National-Homme-7047.html,181.0,160.0,4245.0,2157.0,Costume National Homme CoSTUME NATIONAL (male) ~ 2009
https://www.fragrantica.com/perfume/Hermes/Eau-de-Rhubarbe-Ecarlate-35375.html,14.0,9.0,763.0,735.0,Eau de Rhubarbe Ecarlate Hermès (unisex) ~ 2016
https://www.fragrantica.com/perfume/Gucci/Guilty-Pour-Homme-11037.html,35.0,59.0,867.0,1751.0,Guilty Pour Homme Gucci (male) ~ 2011
https://www.fragrantica.com/perfume/Chanel/Coromandel-Eau-de-Parfum-41783.html,250.0,150.0,3675.0,1202.0,Coromandel Eau de Parfum Chanel (unisex) ~ 2016
https://www.fragrantica.com/perfume/Hermes/Eau-D-Hermes-4660.html,87.0,114.0,2603.0,2422.0,Eau D'Hermes Hermès (unisex) ~ 1951
https://www.fragrantica.com/perfume/Jean-Patou/Patou-Pour-Homme-Prive-11772.html,21.0,25.0,748.0,750.0,Patou Pour Homme Prive Jean Patou (male) ~ 1994
https://www.fragrantica.com/perfume/Aramis/Havana-599.html,104.0,85.0,3271.0,1754.0,Havana Aramis (male) ~ 1994
https://www.fragrantica.com/perfume/Nina-Ricci/Ricci-Club-6175.html,11.0,11.0,927.0,1090.0,Ricci Club Nina Ricci (male) ~ 1989
https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Eau-Intense-Pour-Homme-44035.html,724.0,516.0,4767.0,978.0,Light Blue Eau Intense Pour Homme Dolce&Gabbana (male) ~ 2017
https://www.fragrantica.com/perfume/Givenchy/Givenchy-pour-Homme-Blue-Label-38.html,12.0,13.0,835.0,1026.0,Givenchy pour Homme Blue Label Givenchy (male) ~ 2004
https://www.fragrantica.com/perfume/Escentric-Molecules/Molecule-01-845.html,141.0,139.0,2781.0,1224.0,Molecule 01 Escentric Molecules (unisex) ~ 2006
https://www.fragrantica.com/perfume/Comme-des-Garcons/Wonderoud-25616.html,8.0,8.0,587.0,1122.0,Wonderoud Comme des Garcons (unisex) ~ 2014
https://www.fragrantica.com/perfume/Issey-Miyake/L-Eau-Bleue-d-Issey-Pour-Homme-724.html,93.0,73.0,3276.0,2406.0,L'Eau Bleue d'Issey Pour Homme Issey Miyake (male) ~ 2004
https://www.fragrantica.com/perfume/Bond-No-9/Bleecker-Street-1301.html,90.0,127.0,2539.0,2843.0,Bleecker Street Bond No 9 (unisex) ~ 2005
https://www.fragrantica.com/perfume/Profumum-Roma/Arso-11700.html,25.0,32.0,874.0,687.0,Arso Profumum Roma (male) ~ 2010
https://www.fragrantica.com/perfume/M-Micallef/Royal-Vintage-17437.html,15.0,21.0,557.0,941.0,Royal Vintage M. Micallef (male) ~ 2013
https://www.fragrantica.com/perfume/Hermes/Eau-de-Gentiane-Blanche-6063.html,13.0,18.0,456.0,385.0,Eau de Gentiane Blanche Hermès (unisex) ~ 2009
https://www.fragrantica.com/perfume/Lancome/Miracle-Homme-189.html,11.0,13.0,548.0,950.0,Miracle Homme Lancôme (male) ~ 2001
https://www.fragrantica.com/perfume/Burberry/Burberry-Men-817.html,49.0,61.0,1500.0,1329.0,Burberry Men Burberry (male) ~ 1995
https://www.fragrantica.com/perfume/Jacques-Fath/Green-Water-Pour-Monsieur-37108.html,7.0,6.0,453.0,388.0,Green Water Pour Monsieur Jacques Fath (male) ~ 1947
https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Edition-Blanche-Eau-de-Parfum-28942.html,1550.0,838.0,5799.0,603.0,Allure Homme Edition Blanche Eau de Parfum Chanel (male) ~ 2014
https://www.fragrantica.com/perfume/Maison-Martin-Margiela/By-the-Fireplace-31623.html,737.0,449.0,5277.0,1125.0,By the Fireplace Maison Martin Margiela (unisex) ~ 2015
https://www.fragrantica.com/perfume/John-Varvatos/Dark-Rebel-Rider-39982.html,56.0,65.0,2542.0,2840.0,Dark Rebel Rider John Varvatos (male) ~ 2016
https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Cedre-31401.html,88.0,93.0,2725.0,1900.0,Armani Eau de Cèdre Giorgio Armani (male) ~ 2015
https://www.fragrantica.com/perfume/CoSTUME-NATIONAL/Soul-31118.html,46.0,39.0,1515.0,1314.0,Soul CoSTUME NATIONAL (unisex) ~ 2015
https://www.fragrantica.com/perfume/Guerlain/Mouchoir-de-Monsieur-3943.html,102.0,99.0,3407.0,2275.0,Mouchoir de Monsieur Guerlain (male) ~ 1904
https://www.fragrantica.com/perfume/Aramis/Aramis-Devin-3644.html,46.0,40.0,2416.0,2246.0,Aramis Devin Aramis (male) ~ 1977
https://www.fragrantica.com/perfume/Rochas/Lui-Rochas-3062.html,42.0,75.0,1415.0,2742.0,Lui Rochas Rochas (male) ~ 2003
https://www.fragrantica.com/perfume/Hermes/Rocabar-26.html,124.0,104.0,3330.0,2052.0,Rocabar Hermès (male) ~ 1998
https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Extreme-157.html,101.0,65.0,3248.0,2034.0,Bvlgari Extreme Bvlgari (male) ~ 1999
https://www.fragrantica.com/perfume/Creed/Original-Santal-473.html,138.0,199.0,2613.0,2049.0,Original Santal Creed (unisex) ~ 2005
https://www.fragrantica.com/perfume/Fendi/Life-Essence-203.html,20.0,35.0,628.0,1333.0,Life Essence Fendi (male) ~ 1996
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Noble-Leather-18371.html,16.0,25.0,440.0,401.0,Noble Leather Yves Saint Laurent (unisex) ~ 2013
https://www.fragrantica.com/perfume/Dior/Higher-233.html,82.0,94.0,2840.0,2386.0,Higher Dior (male) ~ 2001
https://www.fragrantica.com/perfume/Frapin/1270-5325.html,34.0,57.0,892.0,969.0,1270 Frapin (unisex) ~ 2010
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-l-Homme-Frozen-Cologne-14403.html,45.0,64.0,1577.0,2117.0,La Nuit de l'Homme Frozen Cologne Yves Saint Laurent (male) ~ 2012
https://www.fragrantica.com/perfume/Givenchy/Eau-de-Vetyver-1971.html,9.0,11.0,436.0,405.0,Eau de Vetyver Givenchy (male) ~ 1959
https://www.fragrantica.com/perfume/Davidoff/Davidoff-Leather-Blend-28390.html,12.0,17.0,435.0,406.0,Davidoff Leather Blend Davidoff (unisex) ~ 2014
https://www.fragrantica.com/perfume/Marc-Jacobs/Marc-Jacobs-Men-1409.html,9.0,11.0,434.0,407.0,Marc Jacobs Men Marc Jacobs (male) ~ 2002
https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/Mechant-Loup-2159.html,9.0,11.0,433.0,408.0,Mechant Loup L'Artisan Parfumeur (unisex) ~ 1997
https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Wood-25090.html,31.0,40.0,1528.0,1509.0,A*Men Pure Wood Mugler (male) ~ 2014
https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Mandorlo-di-Sicilia-1688.html,30.0,31.0,1653.0,1384.0,Acqua di Parma Blu Mediterraneo - Mandorlo di Sicilia Acqua di Parma (unisex) ~ 1999
https://www.fragrantica.com/perfume/Pierre-Balmain/Carbone-de-Balmain-10460.html,23.0,41.0,1096.0,2698.0,Carbone de Balmain Pierre Balmain (male) ~ 2010
https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Red-18598.html,57.0,81.0,1944.0,2318.0,Polo Red Ralph Lauren (male) ~ 2013
https://www.fragrantica.com/perfume/Givenchy/Gentlemen-Only-Absolute-38932.html,55.0,54.0,2054.0,1495.0,Gentlemen Only Absolute Givenchy (male) ~ 2016
https://www.fragrantica.com/perfume/Krizia/Spazio-Krizia-Uomo-2840.html,6.0,5.0,427.0,414.0,Spazio Krizia Uomo Krizia (male) ~ 1993
https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-16-40809.html,6.0,5.0,426.0,415.0,Ombre Leather 16 Tom Ford (unisex) ~ 2016
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Libre-12602.html,20.0,15.0,1312.0,1362.0,L'Homme Libre Yves Saint Laurent (male) ~ 2011
https://www.fragrantica.com/perfume/Serge-Lutens/Five-O-Clock-Au-Gingembre-2764.html,60.0,80.0,2536.0,3209.0,Five O'Clock Au Gingembre Serge Lutens (unisex) ~ 2008
https://www.fragrantica.com/perfume/24/24-Gold-Oud-Edition-28881.html,5.0,3.0,423.0,418.0,24 Gold Oud Edition 24 (unisex) ~ 2014
https://www.fragrantica.com/perfume/Gucci/Gucci-Pour-Homme-1976-6831.html,23.0,21.0,1365.0,1464.0,Gucci Pour Homme (1976) Gucci (male) ~ 1976
https://www.fragrantica.com/perfume/Puredistance/Puredistance-M-No-03-10721.html,16.0,21.0,839.0,1527.0,Puredistance M No. 03 Puredistance (unisex) ~ 2010
https://www.fragrantica.com/perfume/Jil-Sander/Jil-Sander-Man-1716.html,4.0,1.0,420.0,421.0,Jil Sander Man Jil Sander (male) ~ 2007
https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Italian-Bergamot-16185.html,12.0,9.0,997.0,964.0,Italian Bergamot Ermenegildo Zegna (male) ~ 2012
https://www.fragrantica.com/perfume/Marc-Jacobs/Bang-Bang-12534.html,4.0,1.0,418.0,423.0,Bang Bang Marc Jacobs (male) ~ 2011
https://www.fragrantica.com/perfume/Chanel/Sycomore-Eau-de-Parfum-41780.html,104.0,90.0,2763.0,1394.0,Sycomore Eau de Parfum Chanel (unisex) ~ 2016
https://www.fragrantica.com/perfume/Emanuel-Ungaro/Ungaro-pour-L-Homme-1116.html,4.0,1.0,416.0,425.0,Ungaro pour L'Homme Emanuel Ungaro (male) ~ 1991
https://www.fragrantica.com/perfume/Burberry/The-Beat-for-Men-4509.html,4.0,1.0,415.0,426.0,The Beat for Men Burberry (male) ~ 2008
https://www.fragrantica.com/perfume/Emanuel-Ungaro/Ungaro-pour-L-Homme-II-1117.html,4.0,1.0,414.0,427.0,Ungaro pour L'Homme II Emanuel Ungaro (male) ~ 1992
https://www.fragrantica.com/perfume/L-Occitane-en-Provence/Eau-de-Vetyver-2032.html,43.0,52.0,1502.0,2292.0,Eau de Vétyver L'Occitane en Provence (male) ~ 2001
https://www.fragrantica.com/perfume/Naomi-Goodsir/Bois-d-Ascese-16582.html,16.0,26.0,412.0,429.0,Bois d'Ascese Naomi Goodsir (unisex) ~ 2012
https://www.fragrantica.com/perfume/Chanel/Bois-Noir-34568.html,16.0,26.0,411.0,430.0,Bois Noir Chanel (male) ~ 1987
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Baccarat-Rouge-540-33519.html,581.0,498.0,4993.0,1409.0,Baccarat Rouge 540 Maison Francis Kurkdjian (unisex) ~ 2015
https://www.fragrantica.com/perfume/Gucci/Intense-Oud-32743.html,96.0,94.0,2291.0,1466.0,Intense Oud Gucci (unisex) ~ 2016
https://www.fragrantica.com/perfume/Bottega-Veneta/Bottega-Veneta-Pour-Homme-Extreme-29351.html,25.0,31.0,867.0,694.0,Bottega Veneta Pour Homme Extreme Bottega Veneta (male) ~ 2015
https://www.fragrantica.com/perfume/Nautica/Nautica-Voyage-913.html,104.0,92.0,2346.0,1411.0,Nautica Voyage Nautica (male) ~ 2006
https://www.fragrantica.com/perfume/Alain-Delon/Iquitos-5474.html,30.0,54.0,1347.0,2658.0,Iquitos Alain Delon (male) ~ 1987
https://www.fragrantica.com/perfume/Kenzo/Kenzo-Jungle-Homme-71.html,99.0,114.0,2981.0,2044.0,Kenzo Jungle Homme Kenzo (male) ~ 1998
https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Extreme-18882.html,72.0,89.0,2482.0,2143.0,Luna Rossa Extreme Prada (male) ~ 2013
https://www.fragrantica.com/perfume/Lalique/Hommage-a-l-Homme-Eau-de-Toilette-13401.html,33.0,41.0,1416.0,1413.0,Hommage à l'Homme Eau de Toilette Lalique (male) ~ 2012
https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Mirra-44015.html,14.0,14.0,1296.0,1685.0,Colonia Mirra Acqua di Parma (male) ~ 2017
https://www.fragrantica.com/perfume/Geo-F-Trumper/Eucris-Eau-de-Toilette-5012.html,13.0,19.0,825.0,1604.0,Eucris Eau de Toilette Geo. F. Trumper (male) ~ 1912
https://www.fragrantica.com/perfume/Chopard/Heaven-1846.html,43.0,79.0,1692.0,3990.0,Heaven Chopard (male) ~ 1994
https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-pour-Homme-1068.html,297.0,347.0,4444.0,1958.0,Light Blue pour Homme Dolce&Gabbana (male) ~ 2007
https://www.fragrantica.com/perfume/Balenciaga/Cristobal-pour-Homme-399.html,19.0,28.0,1083.0,1654.0,Cristobal pour Homme Balenciaga (male) ~ 2000
https://www.fragrantica.com/perfume/Floris/Special-127-5551.html,14.0,14.0,1091.0,1527.0,Special 127 Floris (unisex) ~ 1890
https://www.fragrantica.com/perfume/Valentino/V-pour-Homme-805.html,30.0,30.0,1471.0,1266.0,V pour Homme Valentino (male) ~ 2006
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Night-421.html,5.0,4.0,395.0,446.0,Emporio Armani Night Giorgio Armani (male) ~ 2003
https://www.fragrantica.com/perfume/Zoologist-Perfumes/Bat-34606.html,11.0,15.0,658.0,1051.0,Bat Zoologist Perfumes (unisex) ~ 2015
https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-Intense-6679.html,39.0,29.0,1437.0,1649.0,Guerlain Homme Intense Guerlain (male) ~ 2009
https://www.fragrantica.com/perfume/Diptyque/Tam-Dao-Eau-de-Toilette-3956.html,46.0,32.0,1706.0,1031.0,Tam Dao Eau de Toilette Diptyque (unisex) ~ 2003
https://www.fragrantica.com/perfume/Ormonde-Jayne/Ormonde-Man-4931.html,114.0,127.0,3620.0,2782.0,Ormonde Man Ormonde Jayne (male) ~ 2004
https://www.fragrantica.com/perfume/Pierre-Cardin/Pierre-Cardin-Pour-Monsieur-2599.html,74.0,61.0,2691.0,1971.0,Pierre Cardin Pour Monsieur Pierre Cardin (male) ~ 1972
https://www.fragrantica.com/perfume/Hermes/Un-Jardin-Sur-Le-Nil-18.html,18.0,16.0,1028.0,1553.0,Un Jardin Sur Le Nil Hermès (unisex) ~ 2005
https://www.fragrantica.com/perfume/Diesel/Fuel-for-Life-Homme-1605.html,59.0,91.0,2191.0,2623.0,Fuel for Life Homme Diesel (male) ~ 2007
https://www.fragrantica.com/perfume/Clive-Christian/X-For-Men-4650.html,68.0,94.0,2442.0,2784.0,X For Men Clive Christian (male) ~ 2001
https://www.fragrantica.com/perfume/Clive-Christian/C-for-Men-9728.html,37.0,56.0,1307.0,2142.0,C for Men Clive Christian (male) ~ 2010
https://www.fragrantica.com/perfume/Ted-Lapidus/Pour-Homme-23069.html,7.0,9.0,385.0,456.0,Pour Homme Ted Lapidus (male) ~ 1978
https://www.fragrantica.com/perfume/Jacomo/Jacomo-de-Jacomo-3804.html,27.0,43.0,1201.0,1536.0,Jacomo de Jacomo Jacomo (male) ~ 1980
https://www.fragrantica.com/perfume/Burberry/Touch-for-Men-815.html,143.0,157.0,3297.0,2448.0,Touch for Men Burberry (male) ~ 2000
https://www.fragrantica.com/perfume/Ralph-Lauren/Purple-Label-1200.html,43.0,69.0,1509.0,2285.0,Purple Label Ralph Lauren (male) ~ 2003
https://www.fragrantica.com/perfume/Burberry/Weekend-for-Men-999.html,14.0,18.0,896.0,1065.0,Weekend for Men Burberry (male) ~ 1997
https://www.fragrantica.com/perfume/Cartier/L-Envol-de-Cartier-Eau-de-Parfum-39885.html,228.0,191.0,4375.0,2027.0,L'Envol de Cartier Eau de Parfum Cartier (male) ~ 2016
https://www.fragrantica.com/perfume/Serge-Lutens/Serge-Noire-4088.html,7.0,9.0,379.0,462.0,Serge Noire Serge Lutens (unisex) ~ 2008
https://www.fragrantica.com/perfume/Calvin-Klein/Liquid-Gold-Euphoria-Men-24787.html,13.0,18.0,675.0,886.0,Liquid Gold Euphoria Men Calvin Klein (male) ~ 2014
https://www.fragrantica.com/perfume/Tiziana-Terenzi/Laudano-Nero-24684.html,103.0,108.0,2349.0,1656.0,Laudano Nero Tiziana Terenzi (unisex) ~ 2014
https://www.fragrantica.com/perfume/Rochas/Moustache-Eau-de-Toilette-Concentree-5150.html,18.0,25.0,938.0,1023.0,Moustache Eau de Toilette Concentree Rochas (male) ~ 1948
https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Invigorating-7393.html,5.0,5.0,375.0,466.0,Invigorating Boadicea the Victorious (unisex) ~ 2008
https://www.fragrantica.com/perfume/Tom-Ford/Cafe-Rose-15913.html,7.0,9.0,374.0,467.0,Café Rose Tom Ford (unisex) ~ 2012
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-45258.html,289.0,295.0,3865.0,1880.0,Emporio Armani Stronger With You Giorgio Armani (male) ~ 2017
https://www.fragrantica.com/perfume/Cartier/Santos-Concentree-38763.html,137.0,111.0,4038.0,2364.0,Santos Concentrée Cartier (male) ~ 1982
https://www.fragrantica.com/perfume/Frederic-Malle/Monsieur-32590.html,122.0,117.0,3211.0,2171.0,Monsieur Frederic Malle (male) ~ 2015
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-L-Intense-31385.html,37.0,49.0,1614.0,2291.0,La Nuit de L'Homme L'Intense Yves Saint Laurent (male) ~ 2015
https://www.fragrantica.com/perfume/Enrico-Coveri/Enrico-Coveri-Pour-Homme-2121.html,11.0,11.0,1081.0,1648.0,Enrico Coveri Pour Homme Enrico Coveri (male) ~ 1984
https://www.fragrantica.com/perfume/By-Kilian/Apple-Brandy-22614.html,10.0,12.0,558.0,940.0,Apple Brandy By Kilian (unisex) ~ 2013
https://www.fragrantica.com/perfume/Amouage/Gold-Man-918.html,108.0,122.0,3131.0,2551.0,Gold Man Amouage (male) ~ 1983
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Absolue-Pour-le-Soir-10469.html,61.0,85.0,1888.0,2269.0,Absolue Pour le Soir Maison Francis Kurkdjian (unisex) ~ 2010
https://www.fragrantica.com/perfume/Sisley/Eau-d-Ikar-12867.html,18.0,29.0,1021.0,1660.0,Eau d'Ikar Sisley (male) ~ 2011
https://www.fragrantica.com/perfume/Escada/Escada-Casual-Friday-1371.html,3.0,1.0,364.0,477.0,Escada Casual Friday Escada (male) ~ 1999
https://www.fragrantica.com/perfume/Halloween/Halloween-Man-15148.html,4.0,2.0,455.0,1043.0,Halloween Man Halloween (male) ~ 2012
https://www.fragrantica.com/perfume/Lacoste-Fragrances/Lacoste-671.html,36.0,48.0,1704.0,2301.0,Lacoste Lacoste Fragrances (male) ~ 1984
https://www.fragrantica.com/perfume/Molyneux/Captain-Eau-de-Toilette-1975-30479.html,14.0,20.0,574.0,924.0,Captain Eau de Toilette (1975) Molyneux (male) ~ 1975
https://www.fragrantica.com/perfume/Nasomatto/Duro-4291.html,119.0,105.0,3058.0,1667.0,Duro Nasomatto (male)
https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Prive-37698.html,410.0,407.0,4657.0,1745.0,1 Million Privé Paco Rabanne (male) ~ 2016
https://www.fragrantica.com/perfume/Pierre-Balmain/Monsieur-Balmain-3819.html,18.0,11.0,879.0,830.0,Monsieur Balmain Pierre Balmain (male) ~ 1990
https://www.fragrantica.com/perfume/Kinski/Kinski-14192.html,6.0,16.0,460.0,1557.0,Kinski Kinski (male) ~ 2011
https://www.fragrantica.com/perfume/Serge-Lutens/Cedre-591.html,6.0,6.0,697.0,1264.0,Cedre Serge Lutens (unisex) ~ 2005
https://www.fragrantica.com/perfume/Tom-Ford/Tom-Ford-for-Men-Extreme-1820.html,102.0,84.0,2845.0,1669.0,Tom Ford for Men Extreme Tom Ford (male) ~ 2007
https://www.fragrantica.com/perfume/Tom-Ford/Amber-Absolute-1821.html,36.0,45.0,1718.0,2944.0,Amber Absolute Tom Ford (unisex) ~ 2007
https://www.fragrantica.com/perfume/Histoires-de-Parfums/1899-Hemingway-18846.html,22.0,25.0,1371.0,1967.0,1899 Hemingway Histoires de Parfums (unisex) ~ 2013
https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Boisee-9466.html,3.0,2.0,352.0,489.0,Kenzo Homme Boisee Kenzo (male) ~ 2010
https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Fat-Electrician-Semi-Modern-Vetiver-7139.html,22.0,18.0,1855.0,2150.0,Fat Electrician Semi-Modern Vetiver Etat Libre d'Orange (male) ~ 2009
https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-Cologne-1004.html,89.0,72.0,2346.0,1511.0,Allure Homme Sport Cologne Chanel (male) ~ 2007
https://www.fragrantica.com/perfume/Emanuel-Ungaro/Ungaro-pour-L-Homme-III-1118.html,31.0,21.0,1528.0,1301.0,Ungaro pour L'Homme III Emanuel Ungaro (male) ~ 1993
https://www.fragrantica.com/perfume/Etro/Vetiver-4817.html,22.0,40.0,471.0,1027.0,Vetiver Etro (unisex) ~ 1989
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Lumiere-Noire-Pour-Homme-6808.html,27.0,49.0,730.0,1131.0,Lumiere Noire Pour Homme Maison Francis Kurkdjian (male) ~ 2009
https://www.fragrantica.com/perfume/Azzaro/Silver-Black-3089.html,12.0,24.0,494.0,1467.0,Silver Black Azzaro (male) ~ 2005
https://www.fragrantica.com/perfume/Diesel/Only-The-Brave-5532.html,24.0,60.0,692.0,2757.0,Only The Brave Diesel (male) ~ 2009
https://www.fragrantica.com/perfume/Roja-Dove/Danger-Pour-Homme-17934.html,43.0,80.0,1866.0,4536.0,Danger Pour Homme Roja Dove (male) ~ 2011
https://www.fragrantica.com/perfume/Parfums-de-Marly/Godolphin-11771.html,69.0,72.0,2624.0,2101.0,Godolphin Parfums de Marly (male) ~ 2010
https://www.fragrantica.com/perfume/Tom-Ford/Oud-Minerale-45192.html,89.0,105.0,2185.0,1453.0,Oud Minérale Tom Ford (unisex) ~ 2017
https://www.fragrantica.com/perfume/Ted-Lapidus/Altamir-2740.html,22.0,36.0,1038.0,1643.0,Altamir Ted Lapidus (male) ~ 2007
https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-parma-Blue-Mediterraneo-Mirto-di-Panarea-3108.html,93.0,109.0,2145.0,1549.0,Acqua di parma Blue Mediterraneo - Mirto di Panarea Acqua di Parma (unisex) ~ 2008
https://www.fragrantica.com/perfume/Penhaligon-s/Lothair-27039.html,8.0,12.0,656.0,1205.0,Lothair Penhaligon's (unisex) ~ 2014
https://www.fragrantica.com/perfume/English-Leather/English-Leather-5401.html,7.0,11.0,732.0,1285.0,English Leather English Leather (male) ~ 1949
https://www.fragrantica.com/perfume/Jovoy-Paris/Psychedelique-13462.html,69.0,68.0,1825.0,1156.0,Psychedelique Jovoy Paris (unisex) ~ 2011
https://www.fragrantica.com/perfume/Memo-Paris/Italian-Leather-21771.html,5.0,7.0,336.0,505.0,Italian Leather Memo Paris (unisex) ~ 2013
https://www.fragrantica.com/perfume/Moschino/Moschino-Pour-Homme-5951.html,21.0,20.0,1259.0,1570.0,Moschino Pour Homme Moschino (male) ~ 1990
https://www.fragrantica.com/perfume/Cuba-Paris/Cuba-Gold-9075.html,9.0,12.0,631.0,1078.0,Cuba Gold Cuba Paris (male)
https://www.fragrantica.com/perfume/CoSTUME-NATIONAL/21-2298.html,12.0,22.0,569.0,1292.0,21 CoSTUME NATIONAL (unisex) ~ 2007
https://www.fragrantica.com/perfume/Lorenzo-Villoresi/Patchouli-5091.html,10.0,20.0,460.0,1101.0,Patchouli Lorenzo Villoresi (unisex) ~ 1996
https://www.fragrantica.com/perfume/Bvlgari/Eau-Parfumee-au-The-Rouge-146.html,4.0,5.0,331.0,510.0,Eau Parfumee au The Rouge Bvlgari (unisex) ~ 2006
https://www.fragrantica.com/perfume/Baldessarini/Strictly-Private-5202.html,8.0,19.0,489.0,1877.0,Strictly Private Baldessarini (male) ~ 2009
https://www.fragrantica.com/perfume/Santa-Maria-Novella/Tabacco-Toscano-16067.html,7.0,12.0,514.0,1047.0,Tabacco Toscano Santa Maria Novella (unisex) ~ 2008
https://www.fragrantica.com/perfume/Carolina-Herrera/212-Sexy-Men-1054.html,38.0,67.0,1153.0,2333.0,212 Sexy Men Carolina Herrera (male) ~ 2006
https://www.fragrantica.com/perfume/Jil-Sander/Jil-Sander-Man-III-14535.html,3.0,3.0,327.0,514.0,Jil Sander Man III Jil Sander (male) ~ 1991
https://www.fragrantica.com/perfume/By-Kilian/Single-Malt-30821.html,18.0,30.0,644.0,1065.0,Single Malt By Kilian (unisex) ~ 2015
https://www.fragrantica.com/perfume/Penhaligon-s/Roaring-Radcliff-43037.html,11.0,25.0,405.0,1556.0,Roaring Radcliff Penhaligon's (male) ~ 2016
https://www.fragrantica.com/perfume/Salvador-Dali/Le-Roy-Soleil-Homme-971.html,2.0,1.0,324.0,517.0,Le Roy Soleil Homme Salvador Dali (male) ~ 1998
https://www.fragrantica.com/perfume/Burberry/Mr-Burberry-32565.html,20.0,29.0,719.0,842.0,Mr. Burberry Burberry (male) ~ 2016
https://www.fragrantica.com/perfume/Geo-F-Trumper/Sandalwood-Cologne-5006.html,3.0,3.0,322.0,519.0,Sandalwood Cologne Geo. F. Trumper (male)
https://www.fragrantica.com/perfume/Dolce-Gabbana/D-G-Anthology-La-Force-11-6842.html,2.0,1.0,321.0,520.0,D&G Anthology La Force 11 Dolce&Gabbana (male) ~ 2009
https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Cologne-30854.html,17.0,20.0,752.0,809.0,Eau Sauvage Cologne Dior (male) ~ 2015
https://www.fragrantica.com/perfume/Antonio-Banderas/King-of-Seduction-Absolute-31525.html,2.0,1.0,319.0,522.0,King of Seduction Absolute Antonio Banderas (male) ~ 2015
https://www.fragrantica.com/perfume/Cartier/Declaration-d-Un-Soir-15462.html,457.0,298.0,4910.0,1492.0,Declaration d'Un Soir Cartier (male) ~ 2012
https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Mania-414.html,41.0,54.0,2590.0,3812.0,Armani Mania Giorgio Armani (male) ~ 2002
https://www.fragrantica.com/perfume/By-Kilian/Incense-Oud-11090.html,3.0,3.0,316.0,525.0,Incense Oud By Kilian (unisex) ~ 2011
https://www.fragrantica.com/perfume/Givenchy/Givenchy-pour-Homme-37.html,52.0,77.0,1765.0,2797.0,Givenchy pour Homme Givenchy (male) ~ 2002
