name,link,upvotes,downvotes,year,order
Turathi Blue Afnan (male) ~ 2021,https://www.fragrantica.com/perfume/Afnan/Turathi-Blue-70839.html,181,165,2021,55
Torino21 Xerjoff (unisex) ~ 2021,https://www.fragrantica.com/perfume/Xerjoff/Torino21-70424.html,158,120,2021,56
Imagination Louis Vuitton (male) ~ 2021,https://www.fragrantica.com/perfume/Louis-Vuitton/Imagination-67370.html,127,64,2021,57
Womanity Mugler (female) ~ 2010,https://www.fragrantica.com/perfume/Mugler/Womanity-8766.html,196,204,2010,58
Mandarino di Amalfi Tom Ford (unisex) ~ 2014,https://www.fragrantica.com/perfume/Tom-Ford/Mandarino-di-Amalfi-25481.html,137,89,2014,59
Squid Zoologist Perfumes (unisex) ~ 2019,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Squid-56294.html,155,135,2019,60
Elysium Pour Homme Parfum Cologne Roja Dove (male) ~ 2017,https://www.fragrantica.com/perfume/Roja-Dove/Elysium-Pour-Homme-Parfum-Cologne-46296.html,134,94,2017,61
Ocean di Gioia Giorgio Armani (female) ~ 2020,https://www.fragrantica.com/perfume/Giorgio-Armani/Ocean-di-Gioia-59809.html,157,141,2020,62
Polo Blue Eau de Parfum Ralph Lauren (male) ~ 2016,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Blue-Eau-de-Parfum-38051.html,134,99,2016,63
Azzaro Chrome Extreme Azzaro (male) ~ 2020,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Chrome-Extreme-59020.html,134,103,2020,64
Cool Water Davidoff (female) ~ 1996,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-508.html,148,132,1996,65
Cool Water Intense Davidoff (male) ~ 2019,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-Intense-55266.html,152,143,2019,66
Legend Spirit Montblanc (male) ~ 2016,https://www.fragrantica.com/perfume/Montblanc/Legend-Spirit-33443.html,128,95,2016,67
Oud Minérale Tom Ford (unisex) ~ 2017,https://www.fragrantica.com/perfume/Tom-Ford/Oud-Minerale-45192.html,158,158,2017,68
Un Jardin Sur La Lagune Hermès (unisex) ~ 2019,https://www.fragrantica.com/perfume/Hermes/Un-Jardin-Sur-La-Lagune-53373.html,158,160,2019,69
