name,link,upvotes,downvotes,year,order
Madagascar Vanilla Perfume Oil Nest (female) ~ 2021,https://www.fragrantica.com/perfume/Nest/Madagascar-Vanilla-Perfume-Oil-66886.html,2,9,2021,467
Scandalous Victoria's Secret (female) ~ 2014,https://www.fragrantica.com/perfume/Victoria-s-Secret/Scandalous-28256.html,2,9,2014,468
Armani Code Luna Giorgio Armani (female) ~ 2012,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Luna-14611.html,3,11,2012,469
CK IN2U for Her Calvin Klein (female) ~ 2007,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-for-Her-934.html,3,11,2007,470
Vanilla Touch La Rive (female) ~ 2013,https://www.fragrantica.com/perfume/La-Rive/Vanilla-Touch-38852.html,2,9,2013,471
Queen by Queen Latifah Queen Latifah (female) ~ 2009,https://www.fragrantica.com/perfume/Queen-Latifah/Queen-by-Queen-Latifah-6231.html,2,9,2009,472
Fragrance 01 Taunt DedCool (unisex) ~ 2018,https://www.fragrantica.com/perfume/DedCool/Fragrance-01-Taunt-52312.html,1,7,2018,473
Royal Gold Oud Elite (unisex) ~ 2010,https://www.fragrantica.com/perfume/Oud-Elite/Royal-Gold-40745.html,1,7,2010,474
1725 Histoires de Parfums (male) ~ 2001,https://www.fragrantica.com/perfume/Histoires-de-Parfums/1725-4491.html,1,7,2001,475
Tocade 2013 Rochas (female) ~ 2013,https://www.fragrantica.com/perfume/Rochas/Tocade-2013-18766.html,1,7,2013,476
Attraction Avon (female) ~ 2015,https://www.fragrantica.com/perfume/Avon/Attraction-32307.html,2,9,2015,477
Amor Amor Cacharel (female) ~ 2003,https://www.fragrantica.com/perfume/Cacharel/Amor-Amor-238.html,4,13,2003,478
Snow Fairy Lush (unisex) ~ 2018,https://www.fragrantica.com/perfume/Lush/Snow-Fairy-58865.html,1,7,2018,479
Dark Vanilla Coty (female) ~ 1998,https://www.fragrantica.com/perfume/Coty/Dark-Vanilla-6028.html,5,16,1998,480
Oud Bouquet Eau de Parfum Lancôme (unisex) ~ 2014,https://www.fragrantica.com/perfume/Lancome/Oud-Bouquet-Eau-de-Parfum-26776.html,16,38,2014,481
Essencial Oud Vanilla Natura (female) ~ 2021,https://www.fragrantica.com/perfume/Natura/Essencial-Oud-Vanilla-66163.html,4,14,2021,482
Vanille Tonique Evocative Perfumes (unisex) ~ 2019,https://www.fragrantica.com/perfume/Evocative-Perfumes/Vanille-Tonique-58280.html,3,12,2019,483
