name,upvotes,downvotes,year,order
Jacomo for Men Jacomo (male) ~ 2007,8,27,2007,813
Icon Elite Alfred Dunhill (male) ~ 2016,6,23,2016,814
J'ose Eisenberg (male) ~ 2001,2,15,2001,815
Grass Gap (unisex) ~ 1994,2,15,1994,816
Just Me for Men Paris Hilton (male) ~ 2006,3,17,2006,817
1 Million $ Paco Rabanne (male) ~ 2014,7,25,2014,818
Salome Papillon Artisan Perfumes (unisex) ~ 2015,4,20,2015,819
Cuir Majeste Giorgio Armani (unisex) ~ 2016,3,18,2016,820
Joop! Homme Extreme Joop! (male) ~ 2014,3,18,2014,821
Samourai Alain Delon (male) ~ 1995,7,27,1995,822
Black Violet Tom Ford (unisex) ~ 2007,9,31,2007,823
Field Notes From Paris Ineke (unisex) ~ 2009,2,17,2009,824
Tzora Anat Fritz (unisex) ~ 2012,2,17,2012,825
Solid Arabian Oud (male),2,17,0,826
Cool All Good Scents (male) ~ 2014,1,15,2014,827
Malbec O Boticário (male) ~ 2004,5,24,2004,828
Anat Fritz Classical Anat Fritz (unisex) ~ 2013,2,18,2013,829
1 Million Intense Paco Rabanne (male) ~ 2013,8,30,2013,830
Al-Khat Xerjoff (unisex) ~ 2012,8,31,2012,831
Eau de Gaga Lady Gaga (unisex) ~ 2014,13,41,2014,832
Oro 1920 Bois 1920 (unisex) ~ 2013,3,21,2013,833
Brut Oceans Brut Parfums Prestige (male) ~ 2007,3,21,2007,834
Davidoff Cool Water Man Coral Reef Edition Davidoff (male) ~ 2014,3,21,2014,835
United Dreams Men Aim High Benetton (male) ~ 2015,2,20,2015,836
The Orchid Man Frapin (unisex) ~ 2015,6,29,2015,837
Andy Warhol Silver Factory Bond No 9 (unisex) ~ 2007,7,32,2007,838
Alessandro Dell' Acqua Man Alessandro Dell' Acqua (male) ~ 2003,2,22,2003,839
Choco Musk Al-Rehab (unisex),2,22,0,840
