link,name_17,upvotes_17,downvotes_17,year_17,order_17,name_18,upvotes_18,downvotes_18,year_18,order_18,name_19,upvotes_19,downvotes_19,year_19,order_19,name_20,upvotes_20,downvotes_20,year_20,order_20,name_21,upvotes_21,downvotes_21,year_21,order_21,name_22,upvotes_22,downvotes_22,year_22,order_22,upvotes_total,downvotes_total,order_total,check_names
https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-EDT-44762.html,,,,,,L'Instant de Guerlain pour Homme EDT Guerlain (male) ~ 2016,63.0,25.0,2016.0,78.0,L'Instant de Guerlain pour Homme EDT Guerlain (male) ~ 2016,58.0,38.0,2016.0,108.0,L'Instant de Guerlain pour Homme EDT Guerlain (male) ~ 2016,150.0,87.0,2016.0,63.0,L'Instant de Guerlain pour Homme EDT Guerlain (male) ~ 2016,86.0,52.0,2016.0,161.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Grand-Soir-40816.html,,,,,,Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,63.0,30.0,2016.0,82.0,Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,116.0,72.0,2016.0,49.0,Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,86.0,40.0,2016.0,112.0,Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,253.0,133.0,2016.0,50.0,Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,244.0,138.0,2016.0,75.0,,,,True
https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,,,,,,Sauvage Eau de Parfum Dior (male) ~ 2018,106.0,118.0,2018.0,85.0,Sauvage Eau de Parfum Dior (male) ~ 2018,65.0,104.0,2018.0,227.0,Sauvage Eau de Parfum Dior (male) ~ 2018,146.0,159.0,2018.0,110.0,Sauvage Eau de Parfum Dior (male) ~ 2018,178.0,183.0,2018.0,121.0,Sauvage Eau de Parfum Dior (male) ~ 2018,270.0,211.0,2018.0,81.0,,,,True
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-Intense-45396.html,,,,,,Prada L'Homme Intense Prada (male) ~ 2017,73.0,66.0,2017.0,94.0,Prada L'Homme Intense Prada (male) ~ 2017,67.0,39.0,2017.0,90.0,Prada L'Homme Intense Prada (male) ~ 2017,107.0,62.0,2017.0,97.0,Prada L'Homme Intense Prada (male) ~ 2017,274.0,149.0,2017.0,47.0,Prada L'Homme Intense Prada (male) ~ 2017,408.0,225.0,2017.0,39.0,,,,True
https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-48476.html,,,,,,Gentleman Eau de Parfum Givenchy (male) ~ 2018,72.0,69.0,2018.0,100.0,,,,,,Gentleman Eau de Parfum Givenchy (male) ~ 2018,114.0,74.0,2018.0,94.0,Gentleman Eau de Parfum Givenchy (male) ~ 2018,233.0,142.0,2018.0,60.0,Gentleman Eau de Parfum Givenchy (male) ~ 2018,216.0,112.0,2018.0,85.0,,,,True
https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Cologne-30620.html,,,,,,L’Homme Ideal Cologne Guerlain (male) ~ 2015,58.0,44.0,2015.0,104.0,L’Homme Ideal Cologne Guerlain (male) ~ 2015,122.0,93.0,2015.0,54.0,L’Homme Ideal Cologne Guerlain (male) ~ 2015,122.0,72.0,2015.0,89.0,L’Homme Ideal Cologne Guerlain (male) ~ 2015,170.0,103.0,2015.0,92.0,L’Homme Ideal Cologne Guerlain (male) ~ 2015,24.0,11.0,2015.0,362.0,,,,True
https://www.fragrantica.com/perfume/Parfums-de-Marly/Carlisle-33514.html,,,,,,Carlisle Parfums de Marly (unisex) ~ 2015,50.0,29.0,2015.0,106.0,Carlisle Parfums de Marly (unisex) ~ 2015,70.0,43.0,2015.0,87.0,Carlisle Parfums de Marly (unisex) ~ 2015,63.0,53.0,2015.0,167.0,Carlisle Parfums de Marly (unisex) ~ 2015,109.0,58.0,2015.0,133.0,Carlisle Parfums de Marly (unisex) ~ 2015,172.0,88.0,2015.0,97.0,,,,True
https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Midnight-in-Paris-Eau-de-Parfum-31465.html,,,,,,Midnight in Paris Eau de Parfum Van Cleef & Arpels (male) ~ 2010,44.0,23.0,2010.0,110.0,Midnight in Paris Eau de Parfum Van Cleef & Arpels (male) ~ 2010,45.0,41.0,2010.0,153.0,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Him-Bleu-Noir-31247.html,,,,,,Narciso Rodriguez for Him Bleu Noir Narciso Rodriguez (male) ~ 2015,52.0,43.0,2015.0,112.0,Narciso Rodriguez for Him Bleu Noir Narciso Rodriguez (male) ~ 2015,8.0,2.0,2015.0,325.0,,,,,,Narciso Rodriguez for Him Bleu Noir Narciso Rodriguez (male) ~ 2015,31.0,26.0,2015.0,304.0,,,,,,,,,True
https://www.fragrantica.com/perfume/John-Varvatos/Artisan-Pure-46623.html,,,,,,Artisan Pure John Varvatos (male) ~ 2017,50.0,39.0,2017.0,113.0,Artisan Pure John Varvatos (male) ~ 2017,56.0,45.0,2017.0,124.0,Artisan Pure John Varvatos (male) ~ 2017,26.0,22.0,2017.0,285.0,Artisan Pure John Varvatos (male) ~ 2017,140.0,89.0,2017.0,114.0,Artisan Pure John Varvatos (male) ~ 2017,169.0,96.0,2017.0,105.0,,,,True
https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-2017-43977.html,,,,,,Eau Sauvage Parfum 2017 Dior (male) ~ 2017,37.0,16.0,2017.0,119.0,Eau Sauvage Parfum 2017 Dior (male) ~ 2017,83.0,57.0,2017.0,76.0,Eau Sauvage Parfum 2017 Dior (male) ~ 2017,234.0,135.0,2017.0,38.0,Eau Sauvage Parfum 2017 Dior (male) ~ 2017,185.0,102.0,2017.0,81.0,Eau Sauvage Parfum 2017 Dior (male) ~ 2017,269.0,152.0,2017.0,64.0,,,,True
https://www.fragrantica.com/perfume/Nicolai-Parfumeur-Createur/New-York-Intense-28180.html,,,,,,New York Intense Nicolai Parfumeur Createur (unisex) ~ 2014,47.0,38.0,2014.0,121.0,New York Intense Nicolai Parfumeur Createur (unisex) ~ 2014,22.0,13.0,2014.0,203.0,New York Intense Nicolai Parfumeur Createur (unisex) ~ 2014,33.0,32.0,2014.0,269.0,New York Intense Nicolai Parfumeur Createur (unisex) ~ 2014,32.0,32.0,2014.0,319.0,New York Intense Nicolai Parfumeur Createur (unisex) ~ 2014,27.0,30.0,2014.0,422.0,,,,True
https://www.fragrantica.com/perfume/By-Kilian/Straight-to-Heaven-Extreme-43811.html,,,,,,Straight to Heaven Extreme By Kilian (unisex) ~ 2017,46.0,40.0,2017.0,126.0,Straight to Heaven Extreme By Kilian (unisex) ~ 2017,23.0,7.0,2017.0,182.0,,,,,,Straight to Heaven Extreme By Kilian (unisex) ~ 2017,1.0,2.0,2017.0,867.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-L-Intense-49416.html,,,,,,L'Homme Idéal L'Intense Guerlain (male) ~ 2018,39.0,29.0,2018.0,131.0,L'Homme Idéal L'Intense Guerlain (male) ~ 2018,26.0,18.0,2018.0,194.0,L'Homme Idéal L'Intense Guerlain (male) ~ 2018,25.0,11.0,2018.0,251.0,L'Homme Idéal L'Intense Guerlain (male) ~ 2018,57.0,28.0,2018.0,195.0,L'Homme Idéal L'Intense Guerlain (male) ~ 2018,27.0,11.0,2018.0,331.0,,,,True
https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-For-Him-Eau-de-Parfum-Intense-14741.html,,,,,,Narciso Rodriguez For Him Eau de Parfum Intense Narciso Rodriguez (male) ~ 2012,40.0,39.0,2012.0,148.0,,,,,,,,,,,Narciso Rodriguez For Him Eau de Parfum Intense Narciso Rodriguez (male) ~ 2012,10.0,4.0,2012.0,440.0,Narciso Rodriguez For Him Eau de Parfum Intense Narciso Rodriguez (male) ~ 2012,12.0,13.0,2012.0,549.0,,,,True
https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Lucky-48903.html,,,,,,1 Million Lucky Paco Rabanne (male) ~ 2018,36.0,38.0,2018.0,165.0,1 Million Lucky Paco Rabanne (male) ~ 2018,31.0,53.0,2018.0,361.0,1 Million Lucky Paco Rabanne (male) ~ 2018,12.0,20.0,2018.0,541.0,1 Million Lucky Paco Rabanne (male) ~ 2018,52.0,74.0,2018.0,335.0,1 Million Lucky Paco Rabanne (male) ~ 2018,128.0,131.0,2018.0,175.0,,,,True
https://www.fragrantica.com/perfume/Amouage/Journey-Man-25251.html,,,,,,Journey Man Amouage (male) ~ 2014,25.0,16.0,2014.0,166.0,Journey Man Amouage (male) ~ 2014,20.0,18.0,2014.0,248.0,,,,,,Journey Man Amouage (male) ~ 2014,28.0,28.0,2014.0,348.0,Journey Man Amouage (male) ~ 2014,39.0,38.0,2014.0,340.0,,,,True
https://www.fragrantica.com/perfume/Azzaro/Wanted-by-Night-49144.html,,,,,,Wanted by Night Azzaro (male) ~ 2018,37.0,41.0,2018.0,168.0,Wanted by Night Azzaro (male) ~ 2018,36.0,39.0,2018.0,197.0,Wanted by Night Azzaro (male) ~ 2018,73.0,52.0,2018.0,143.0,Wanted by Night Azzaro (male) ~ 2018,227.0,141.0,2018.0,66.0,Wanted by Night Azzaro (male) ~ 2018,222.0,139.0,2018.0,86.0,,,,True
https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Intensa-1684.html,,,,,,Colonia Intensa Acqua di Parma (male) ~ 2007,25.0,17.0,2007.0,169.0,,,,,,Colonia Intensa Acqua di Parma (male) ~ 2007,29.0,13.0,2007.0,232.0,Colonia Intensa Acqua di Parma (male) ~ 2007,70.0,41.0,2007.0,179.0,Colonia Intensa Acqua di Parma (male) ~ 2007,31.0,14.0,2007.0,302.0,,,,True
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-de-Parfum-50757.html,,,,,,Y Eau de Parfum Yves Saint Laurent (male) ~ 2018,38.0,44.0,2018.0,170.0,Y Eau de Parfum Yves Saint Laurent (male) ~ 2018,92.0,93.0,2018.0,93.0,Y Eau de Parfum Yves Saint Laurent (male) ~ 2018,224.0,162.0,2018.0,47.0,Y Eau de Parfum Yves Saint Laurent (male) ~ 2018,358.0,215.0,2018.0,39.0,Y Eau de Parfum Yves Saint Laurent (male) ~ 2018,802.0,420.0,2018.0,18.0,,,,True
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Eau-for-Men-22860.html,,,,,,Dior Homme Eau for Men Dior (male) ~ 2014,25.0,18.0,2014.0,174.0,Dior Homme Eau for Men Dior (male) ~ 2014,50.0,43.0,2014.0,137.0,Dior Homme Eau for Men Dior (male) ~ 2014,86.0,58.0,2014.0,120.0,Dior Homme Eau for Men Dior (male) ~ 2014,59.0,34.0,2014.0,202.0,Dior Homme Eau for Men Dior (male) ~ 2014,58.0,39.0,2014.0,232.0,,,,True
https://www.fragrantica.com/perfume/Hermes/Terre-D-Hermes-Eau-Intense-Vetiver-50672.html,,,,,,Terre D'Hermes Eau Intense Vetiver Hermès (male) ~ 2018,43.0,55.0,2018.0,175.0,Terre D'Hermes Eau Intense Vetiver Hermès (male) ~ 2018,39.0,34.0,2018.0,171.0,Terre D'Hermes Eau Intense Vetiver Hermès (male) ~ 2018,70.0,61.0,2018.0,163.0,Terre D'Hermes Eau Intense Vetiver Hermès (male) ~ 2018,88.0,77.0,2018.0,178.0,Terre D'Hermes Eau Intense Vetiver Hermès (male) ~ 2018,136.0,93.0,2018.0,133.0,,,,True
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Universalis-6804.html,,,,,,Aqua Universalis Maison Francis Kurkdjian (unisex) ~ 2009,28.0,25.0,2009.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Collection-Rive-Gauche-Pour-Homme-13737.html,,,,,,La Collection Rive Gauche Pour Homme Yves Saint Laurent (male) ~ 2011,26.0,22.0,2011.0,181.0,,,,,,,,,,,La Collection Rive Gauche Pour Homme Yves Saint Laurent (male) ~ 2011,15.0,12.0,2011.0,419.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-Eau-de-Parfum-2016-47793.html,,,,,,Guerlain Homme Eau de Parfum (2016) Guerlain (male) ~ 2016,21.0,13.0,2016.0,184.0,,,,,,Guerlain Homme Eau de Parfum (2016) Guerlain (male) ~ 2016,13.0,5.0,2016.0,348.0,Guerlain Homme Eau de Parfum (2016) Guerlain (male) ~ 2016,63.0,36.0,2016.0,189.0,Guerlain Homme Eau de Parfum (2016) Guerlain (male) ~ 2016,19.0,7.0,2016.0,389.0,,,,True
https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Black-Orient-39256.html,,,,,,Bvlgari Man Black Orient Bvlgari (male) ~ 2016,23.0,18.0,2016.0,187.0,,,,,,,,,,,Bvlgari Man Black Orient Bvlgari (male) ~ 2016,53.0,43.0,2016.0,226.0,Bvlgari Man Black Orient Bvlgari (male) ~ 2016,4.0,4.0,2016.0,660.0,,,,True
https://www.fragrantica.com/perfume/Amouage/Beach-Hut-Man-46336.html,,,,,,Beach Hut Man Amouage (male) ~ 2017,29.0,31.0,2017.0,188.0,,,,,,,,,,,Beach Hut Man Amouage (male) ~ 2017,12.0,13.0,2017.0,495.0,Beach Hut Man Amouage (male) ~ 2017,41.0,32.0,2017.0,289.0,,,,True
https://www.fragrantica.com/perfume/Zadig-Voltaire/This-is-Him-39359.html,,,,,,This is Him Zadig & Voltaire (male) ~ 2016,18.0,15.0,2016.0,202.0,This is Him Zadig & Voltaire (male) ~ 2016,45.0,34.0,2016.0,139.0,This is Him Zadig & Voltaire (male) ~ 2016,51.0,34.0,2016.0,179.0,This is Him Zadig & Voltaire (male) ~ 2016,75.0,59.0,2016.0,184.0,This is Him Zadig & Voltaire (male) ~ 2016,32.0,25.0,2016.0,347.0,,,,True
https://www.fragrantica.com/perfume/Ferrari/Bright-Neroli-30258.html,,,,,,Bright Neroli Ferrari (unisex) ~ 2015,20.0,19.0,2015.0,203.0,,,,,,,,,,,Bright Neroli Ferrari (unisex) ~ 2015,15.0,26.0,2015.0,631.0,Bright Neroli Ferrari (unisex) ~ 2015,7.0,7.0,2015.0,609.0,,,,True
https://www.fragrantica.com/perfume/Amouage/The-Library-Collection-Opus-VI-14661.html,,,,,,The Library Collection Opus VI Amouage (unisex) ~ 2012,19.0,18.0,2012.0,205.0,The Library Collection Opus VI Amouage (unisex) ~ 2012,11.0,14.0,2012.0,377.0,The Library Collection Opus VI Amouage (unisex) ~ 2012,19.0,29.0,2012.0,458.0,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Oud-14610.html,,,,,,Oud Maison Francis Kurkdjian (unisex) ~ 2012,20.0,20.0,2012.0,208.0,,,,,,,,,,,,,,,,Oud Maison Francis Kurkdjian (unisex) ~ 2012,1.0,0.0,2012.0,728.0,,,,True
https://www.fragrantica.com/perfume/L-Occitane-en-Provence/L-Occitan-Eau-de-Toilette-2226.html,,,,,,L'Occitan Eau de Toilette L'Occitane en Provence (male) ~ 2005,17.0,14.0,2005.0,210.0,L'Occitan Eau de Toilette L'Occitane en Provence (male) ~ 2005,12.0,7.0,2005.0,300.0,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Vitae-Forte-31404.html,,,,,,Aqua Vitae Forte Maison Francis Kurkdjian (unisex) ~ 2015,19.0,20.0,2015.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Ginepro-di-Sardegna-23851.html,,,,,,Acqua di Parma Blu Mediterraneo - Ginepro di Sardegna Acqua di Parma (unisex) ~ 2014,18.0,18.0,2014.0,218.0,Acqua di Parma Blu Mediterraneo - Ginepro di Sardegna Acqua di Parma (unisex) ~ 2014,11.0,5.0,2014.0,296.0,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Ultime-35659.html,,,,,,L'Homme Ultime Yves Saint Laurent (male) ~ 2016,25.0,33.0,2016.0,221.0,L'Homme Ultime Yves Saint Laurent (male) ~ 2016,26.0,30.0,2016.0,247.0,L'Homme Ultime Yves Saint Laurent (male) ~ 2016,57.0,46.0,2016.0,178.0,L'Homme Ultime Yves Saint Laurent (male) ~ 2016,83.0,51.0,2016.0,164.0,L'Homme Ultime Yves Saint Laurent (male) ~ 2016,41.0,39.0,2016.0,328.0,,,,True
https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Black-48682.html,,,,,,Luna Rossa Black Prada (male) ~ 2018,13.0,10.0,2018.0,226.0,Luna Rossa Black Prada (male) ~ 2018,65.0,61.0,2018.0,119.0,Luna Rossa Black Prada (male) ~ 2018,86.0,35.0,2018.0,108.0,Luna Rossa Black Prada (male) ~ 2018,163.0,93.0,2018.0,95.0,Luna Rossa Black Prada (male) ~ 2018,334.0,201.0,2018.0,49.0,,,,True
https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-Eau-de-Toilette-28459.html,,,,,,Grey Vetiver Eau de Toilette Tom Ford (male) ~ 2014,13.0,10.0,2014.0,229.0,Grey Vetiver Eau de Toilette Tom Ford (male) ~ 2014,148.0,100.0,2014.0,40.0,Grey Vetiver Eau de Toilette Tom Ford (male) ~ 2014,157.0,85.0,2014.0,61.0,Grey Vetiver Eau de Toilette Tom Ford (male) ~ 2014,26.0,12.0,2014.0,295.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Creed/Royal-Mayfair-31562.html,,,,,,Royal Mayfair Creed (unisex) ~ 2015,26.0,38.0,2015.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Zoologist-Perfumes/Tyrannosaurus-Rex-51353.html,,,,,,Tyrannosaurus Rex Zoologist Perfumes (unisex) ~ 2018,22.0,30.0,2018.0,242.0,Tyrannosaurus Rex Zoologist Perfumes (unisex) ~ 2018,13.0,19.0,2018.0,388.0,Tyrannosaurus Rex Zoologist Perfumes (unisex) ~ 2018,4.0,8.0,2018.0,705.0,,,,,,Tyrannosaurus Rex Zoologist Perfumes (unisex) ~ 2018,3.0,9.0,2018.0,918.0,,,,True
https://www.fragrantica.com/perfume/Roja-Dove/Elysium-Pour-Homme-Parfum-47480.html,,,,,,Elysium Pour Homme Parfum Roja Dove (male) ~ 2017,22.0,30.0,2017.0,243.0,Elysium Pour Homme Parfum Roja Dove (male) ~ 2017,4.0,7.0,2017.0,550.0,,,,,,Elysium Pour Homme Parfum Roja Dove (male) ~ 2017,19.0,19.0,2017.0,414.0,Elysium Pour Homme Parfum Roja Dove (male) ~ 2017,46.0,39.0,2017.0,280.0,,,,True
https://www.fragrantica.com/perfume/Dior/Cuir-Cannage-25228.html,,,,,,Cuir Cannage Dior (unisex) ~ 2014,16.0,19.0,2014.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Bvlgari/Aqva-Pour-Homme-Atlantiqve-42856.html,,,,,,Aqva Pour Homme Atlantiqve Bvlgari (male) ~ 2017,22.0,31.0,2017.0,256.0,Aqva Pour Homme Atlantiqve Bvlgari (male) ~ 2017,7.0,5.0,2017.0,371.0,Aqva Pour Homme Atlantiqve Bvlgari (male) ~ 2017,9.0,3.0,2017.0,411.0,Aqva Pour Homme Atlantiqve Bvlgari (male) ~ 2017,25.0,17.0,2017.0,317.0,Aqva Pour Homme Atlantiqve Bvlgari (male) ~ 2017,88.0,76.0,2017.0,197.0,,,,True
https://www.fragrantica.com/perfume/Dior/Bois-D-Argent-48396.html,,,,,,Bois D'Argent Dior (unisex) ~ 2018,13.0,13.0,2018.0,263.0,Bois D'Argent Dior (unisex) ~ 2018,17.0,12.0,2018.0,250.0,,,,,,,,,,,Bois D'Argent Dior (unisex) ~ 2018,2.0,5.0,2018.0,828.0,,,,True
https://www.fragrantica.com/perfume/Puredistance/Black-No-05-18941.html,,,,,,Black No. 05 Puredistance (unisex) ~ 2013,13.0,14.0,2013.0,268.0,,,,,,Black No. 05 Puredistance (unisex) ~ 2013,7.0,22.0,2013.0,853.0,Black No. 05 Puredistance (unisex) ~ 2013,5.0,11.0,2013.0,886.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Sport-2017-42974.html,,,,,,Dior Homme Sport 2017 Dior (male) ~ 2017,21.0,30.0,2017.0,269.0,Dior Homme Sport 2017 Dior (male) ~ 2017,46.0,43.0,2017.0,151.0,Dior Homme Sport 2017 Dior (male) ~ 2017,9.0,7.0,2017.0,440.0,Dior Homme Sport 2017 Dior (male) ~ 2017,29.0,25.0,2017.0,316.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Jovoy-Paris/Les-Jeux-sont-Faits-16483.html,,,,,,Les Jeux sont Faits Jovoy Paris (male) ~ 2012,11.0,10.0,2012.0,271.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Chanel/Cuir-de-Russie-Parfum-47794.html,,,,,,Cuir de Russie Parfum Chanel (unisex) ~ 1924,10.0,8.0,1924.0,274.0,Cuir de Russie Parfum Chanel (unisex) ~ 1924,41.0,42.0,1924.0,179.0,Cuir de Russie Parfum Chanel (unisex) ~ 1924,39.0,35.0,1924.0,236.0,,,,,,Cuir de Russie Parfum Chanel (unisex) ~ 1924,39.0,49.0,1924.0,393.0,,,,True
https://www.fragrantica.com/perfume/Serge-Lutens/Fumerie-Turque-2765.html,,,,,,Fumerie Turque Serge Lutens (unisex) ~ 2003,11.0,11.0,2003.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Karl-Lagerfeld/Photo-1313.html,,,,,,Photo Karl Lagerfeld (male) ~ 1990,11.0,11.0,1990.0,284.0,,,,,,Photo Karl Lagerfeld (male) ~ 1990,22.0,21.0,1990.0,331.0,Photo Karl Lagerfeld (male) ~ 1990,40.0,25.0,1990.0,249.0,Photo Karl Lagerfeld (male) ~ 1990,40.0,48.0,1990.0,379.0,,,,True
https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Intensa-Oud-Eau-de-Cologne-Concentree-15519.html,,,,,,Colonia Intensa Oud Eau de Cologne Concentree Acqua di Parma (male) ~ 2012,12.0,13.0,2012.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Le-Labo/Bergamote-22-6327.html,,,,,,Bergamote 22 Le Labo (unisex) ~ 2006,11.0,11.0,2006.0,286.0,,,,,,Bergamote 22 Le Labo (unisex) ~ 2006,23.0,24.0,2006.0,333.0,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Xerjoff/1888-21616.html,,,,,,1888 Xerjoff (unisex) ~ 2013,10.0,9.0,2013.0,289.0,1888 Xerjoff (unisex) ~ 2013,12.0,11.0,2013.0,332.0,,,,,,,,,,,1888 Xerjoff (unisex) ~ 2013,32.0,35.0,2013.0,398.0,,,,True
https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Fico-di-Amalfi-1687.html,,,,,,Acqua di Parma Blu Mediterraneo - Fico di Amalfi Acqua di Parma (unisex) ~ 2006,11.0,11.0,2006.0,290.0,Acqua di Parma Blu Mediterraneo - Fico di Amalfi Acqua di Parma (unisex) ~ 2006,73.0,44.0,2006.0,82.0,,,,,,Acqua di Parma Blu Mediterraneo - Fico di Amalfi Acqua di Parma (unisex) ~ 2006,137.0,79.0,2006.0,111.0,Acqua di Parma Blu Mediterraneo - Fico di Amalfi Acqua di Parma (unisex) ~ 2006,40.0,27.0,2006.0,282.0,,,,True
https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/Taklamakan-37670.html,,,,,,Taklamakan Stéphane Humbert Lucas 777 (unisex) ~ 2016,9.0,7.0,2016.0,291.0,,,,,,Taklamakan Stéphane Humbert Lucas 777 (unisex) ~ 2016,5.0,10.0,2016.0,691.0,,,,,,Taklamakan Stéphane Humbert Lucas 777 (unisex) ~ 2016,11.0,28.0,2016.0,961.0,,,,True
https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Tom-of-Finland-4524.html,,,,,,Tom of Finland Etat Libre d'Orange (male) ~ 2007,14.0,18.0,2007.0,293.0,,,,,,Tom of Finland Etat Libre d'Orange (male) ~ 2007,10.0,13.0,2007.0,488.0,,,,,,Tom of Finland Etat Libre d'Orange (male) ~ 2007,40.0,59.0,2007.0,443.0,,,,True
https://www.fragrantica.com/perfume/Parfum-d-Empire/Cuir-Ottoman-5348.html,,,,,,Cuir Ottoman Parfum d'Empire (unisex) ~ 2006,11.0,12.0,2006.0,295.0,Cuir Ottoman Parfum d'Empire (unisex) ~ 2006,2.0,0.0,2006.0,456.0,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Franck-Boclet/Tobacco-29147.html,,,,,,Tobacco Franck Boclet (male) ~ 2014,11.0,12.0,2014.0,296.0,,,,,,,,,,,Tobacco Franck Boclet (male) ~ 2014,9.0,15.0,2014.0,682.0,Tobacco Franck Boclet (male) ~ 2014,1.0,4.0,2014.0,875.0,,,,True
https://www.fragrantica.com/perfume/Courvoisier-Cognac/Courvoisier-L-edition-Imperiale-1328.html,,,,,,Courvoisier L’edition Imperiale Courvoisier Cognac (male) ~ 2006,10.0,10.0,2006.0,300.0,Courvoisier L’edition Imperiale Courvoisier Cognac (male) ~ 2006,3.0,4.0,2006.0,512.0,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Robert-Piguet/Casbah-14699.html,,,,,,Casbah Robert Piguet (unisex) ~ 2012,9.0,8.0,2012.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Jazz-Prestige-4891.html,,,,,,Jazz Prestige Yves Saint Laurent (male) ~ 1993,8.0,6.0,1993.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Vera-Wang/Vera-Wang-for-Men-1598.html,,,,,,Vera Wang for Men Vera Wang (male) ~ 2004,9.0,8.0,2004.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/Dzing-1953.html,,,,,,Dzing! L'Artisan Parfumeur (unisex) ~ 1999,8.0,6.0,1999.0,305.0,,,,,,Dzing! L'Artisan Parfumeur (unisex) ~ 1999,6.0,9.0,1999.0,559.0,,,,,,Dzing! L'Artisan Parfumeur (unisex) ~ 1999,4.0,9.0,1999.0,818.0,,,,True
https://www.fragrantica.com/perfume/John-Varvatos/John-Varvatos-Oud-27493.html,,,,,,John Varvatos Oud John Varvatos (male) ~ 2014,13.0,17.0,2014.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Escada/Escada-pour-Homme-1364.html,,,,,,Escada pour Homme Escada (male) ~ 1993,8.0,7.0,1993.0,319.0,,,,,,,,,,,Escada pour Homme Escada (male) ~ 1993,14.0,12.0,1993.0,430.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Calvin-Klein/Reveal-Men-27996.html,,,,,,Reveal Men Calvin Klein (male) ~ 2015,13.0,18.0,2015.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,True
https://www.fragrantica.com/perfume/Perry-Ellis/Black-Vanilla-Absolute-32733.html,,,,,,Black Vanilla Absolute Perry Ellis (unisex) ~ 2015,10.0,12.0,2015.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,True
