name,link,upvotes,downvotes,year,order
Miss Dior Blooming Bouquet Dior (female) ~ 2014,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Blooming-Bouquet-23280.html,31,26,2014,81
Sauvage Dior (male) ~ 2015,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,54,73,2015,82
Acqua di Parma Colonia Acqua di Parma (unisex) ~ 1916,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Colonia-1681.html,21,7,1916,83
Costa Azzurra Tom Ford (unisex) ~ 2014,https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-25482.html,22,9,2014,84
La Chasse aux Papillons L'Artisan Parfumeur (unisex) ~ 1999,https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/La-Chasse-aux-Papillons-1268.html,22,9,1999,85
Chanel N°5 Eau Premiere Chanel (female) ~ 2008,https://www.fragrantica.com/perfume/Chanel/Chanel-N05-Eau-Premiere-1360.html,34,34,2008,86
Calyx Prescriptives (female) ~ 1987,https://www.fragrantica.com/perfume/Prescriptives/Calyx-5458.html,24,14,1987,87
Acqua di parma Blue Mediterraneo - Mirto di Panarea Acqua di Parma (unisex) ~ 2008,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-parma-Blue-Mediterraneo-Mirto-di-Panarea-3108.html,17,1,2008,88
Womanity Mugler (female) ~ 2010,https://www.fragrantica.com/perfume/Mugler/Womanity-8766.html,49,66,2010,89
Infusion d'Iris Eau de Toilette Prada (female) ~ 2010,https://www.fragrantica.com/perfume/Prada/Infusion-d-Iris-Eau-de-Toilette-9715.html,29,26,2010,90
Aqua Universalis Forte Maison Francis Kurkdjian (unisex) ~ 2011,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Universalis-Forte-12710.html,20,8,2011,91
Italian Summer Fig The Body Shop (unisex) ~ 2015,https://www.fragrantica.com/perfume/The-Body-Shop/Italian-Summer-Fig-31458.html,21,10,2015,92
Diorissimo Dior (female) ~ 1956,https://www.fragrantica.com/perfume/Dior/Diorissimo-224.html,19,6,1956,93
Beach Walk Maison Martin Margiela (female) ~ 2012,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Beach-Walk-15261.html,22,14,2012,94
Yellow Diamond Versace (female) ~ 2011,https://www.fragrantica.com/perfume/Versace/Yellow-Diamond-13064.html,27,24,2011,95
Fleur de Corail Lolita Lempicka (female) ~ 2008,https://www.fragrantica.com/perfume/Lolita-Lempicka/Fleur-de-Corail-3005.html,23,18,2008,96
Omnia Paraiba Bvlgari (female) ~ 2015,https://www.fragrantica.com/perfume/Bvlgari/Omnia-Paraiba-32093.html,18,8,2015,97
Bright Crystal Versace (female) ~ 2006,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,43,59,2006,98
